Time,AZ,Zen
2025-01-02 07:19:45.199633,13245.225,35.0
2025-01-02 07:19:46.161061,13256.925,35.0
2025-01-02 07:19:47.123116,13268.55,35.0
2025-01-02 07:19:48.079476,13280.25,35.0
2025-01-02 07:19:49.041570,13291.95,35.0
2025-01-02 07:19:50.002940,13303.575,35.0
2025-01-02 07:19:50.958921,13315.275,35.0
2025-01-02 07:19:51.921654,13326.975,35.0
2025-01-02 07:19:52.883036,13338.6,35.0
2025-01-02 07:19:53.838754,13350.3,35.0
2025-01-02 07:19:54.802909,13361.925,35.0
2025-01-02 07:19:55.758606,13373.625,35.0
2025-01-02 07:19:56.718334,13385.25,35.0
2025-01-02 07:19:57.683148,13396.875,35.0
2025-01-02 07:19:58.639767,13408.575,35.0
2025-01-02 07:19:59.602617,13420.2,35.0
2025-01-02 07:20:00.559931,13431.9,35.0
2025-01-02 07:20:01.522656,13443.6,35.0
2025-01-02 07:20:02.478723,13455.225,35.0
2025-01-02 07:20:03.441506,13466.925,35.0
2025-01-02 07:20:04.403442,13478.55,35.0
2025-01-02 07:20:05.362442,13490.25,35.0
2025-01-02 07:20:06.318216,13501.875,35.0
2025-01-02 07:20:07.279949,13513.575,35.0
2025-01-02 07:20:08.242548,13525.275,35.0
2025-01-02 07:20:09.198745,13536.9,35.0
2025-01-02 07:20:10.160849,13548.6,35.0
2025-01-02 07:20:11.123565,13560.225,35.0
2025-01-02 07:20:12.081045,13571.925,35.0
2025-01-02 07:20:13.042445,13583.625,35.0
2025-01-02 07:20:13.998373,13595.25,35.0
2025-01-02 07:20:14.961403,13606.95,35.0
2025-01-02 07:20:15.923588,13618.575,35.0
2025-01-02 07:20:16.879810,13630.275,35.0
2025-01-02 07:20:17.842765,13641.975,35.0
2025-01-02 07:20:18.804128,13653.6,35.0
2025-01-02 07:20:19.760672,13665.3,35.0
2025-01-02 07:20:20.723663,13676.925,35.0
2025-01-02 07:20:21.680265,13688.625,35.0
2025-01-02 07:20:22.641973,13700.325,35.0
2025-01-02 07:20:23.603785,13711.95,35.0
2025-01-02 07:20:24.561531,13723.65,35.0
2025-01-02 07:20:25.523345,13735.275,35.0
2025-01-02 07:20:26.481230,13746.975,35.0
2025-01-02 07:20:27.443011,13758.675,35.0
2025-01-02 07:20:28.399058,13770.3,35.0
2025-01-02 07:20:29.361733,13782.0,35.0
2025-01-02 07:20:30.323909,13793.625,35.0
2025-01-02 07:20:31.281434,13805.325,35.0
2025-01-02 07:20:32.243537,13816.95,35.0
2025-01-02 07:20:33.205889,13828.65,35.0
2025-01-02 07:20:34.161994,13840.35,35.0
2025-01-02 07:20:35.123762,13851.975,35.0
2025-01-02 07:20:36.079778,13863.675,35.0
2025-01-02 07:20:37.043111,13875.3,35.0
2025-01-02 07:20:37.999739,13887.0,35.0
2025-01-02 07:20:38.962142,13898.7,35.0
2025-01-02 07:20:39.919115,13910.325,35.0
2025-01-02 07:20:40.882074,13922.025,35.0
2025-01-02 07:20:41.843582,13933.65,35.0
2025-01-02 07:20:42.800425,13945.35,35.0
2025-01-02 07:20:43.759112,13956.975,35.0
2025-01-02 07:20:44.720862,13968.675,35.0
2025-01-02 07:20:45.683581,13980.3,35.0
2025-01-02 07:20:46.639465,13992.0,35.0
2025-01-02 07:20:47.602708,14003.7,35.0
2025-01-02 07:20:48.558411,14015.325,35.0
2025-01-02 07:20:49.520520,14027.025,35.0
2025-01-02 07:20:50.483691,14038.65,35.0
2025-01-02 07:20:51.440339,14050.35,35.0
2025-01-02 07:20:52.403714,14061.975,35.0
2025-01-02 07:20:53.359719,14073.675,35.0
2025-01-02 07:20:54.322969,14085.375,35.0
2025-01-02 07:20:55.279293,14097.0,35.0
2025-01-02 07:20:56.241645,14108.7,35.0
2025-01-02 07:20:57.203828,14120.325,35.0
2025-01-02 07:20:58.160680,14132.025,35.0
2025-01-02 07:20:59.123396,14143.725,35.0
2025-01-02 07:21:00.078962,14155.35,35.0
2025-01-02 07:21:01.041970,14167.05,35.0
2025-01-02 07:21:02.003975,14178.675,35.0
2025-01-02 07:21:02.960474,14190.375,35.0
2025-01-02 07:21:03.923495,14202.0,35.0
2025-01-02 07:21:04.879884,14213.7,35.0
2025-01-02 07:21:05.843219,14225.4,35.0
2025-01-02 07:21:06.799966,14237.025,35.0
2025-01-02 07:21:07.762279,14248.725,35.0
2025-01-02 07:21:08.724096,14260.35,35.0
2025-01-02 07:21:09.680848,14272.05,35.0
2025-01-02 07:21:10.643566,14283.675,35.0
2025-01-02 07:21:11.602244,14295.375,35.0
2025-01-02 07:21:12.564074,14307.0,35.0
2025-01-02 07:21:13.519667,14318.7,35.0
2025-01-02 07:21:14.482405,14330.4,35.0
2025-01-02 07:21:15.444292,14342.025,35.0
2025-01-02 07:21:16.401505,14353.725,35.0
2025-01-02 07:21:17.363952,14365.35,35.0
2025-01-02 07:21:18.320541,14377.05,35.0
2025-01-02 07:21:19.282623,14388.75,35.0
2025-01-02 07:21:20.238932,14400.375,35.0
2025-01-02 07:21:21.200740,14412.075,35.0
2025-01-02 07:21:22.163420,14423.775,35.0
2025-01-02 07:21:23.119072,14435.4,35.0
2025-01-02 07:21:24.080860,14447.1,35.0
2025-01-02 07:21:25.043860,14458.725,35.0
2025-01-02 07:21:25.999911,14470.425,35.0
2025-01-02 07:21:26.963564,14482.05,35.0
2025-01-02 07:21:27.920091,14493.75,35.0
2025-01-02 07:21:28.882898,14505.45,35.0
2025-01-02 07:21:29.842459,14517.075,35.0
2025-01-02 07:21:30.804557,14528.7,35.0
2025-01-02 07:21:31.760242,14540.4,35.0
2025-01-02 07:21:32.723593,14552.1,35.0
2025-01-02 07:21:33.679653,14563.725,35.0
2025-01-02 07:21:34.642640,14575.425,35.0
2025-01-02 07:21:35.604981,14587.05,35.0
2025-01-02 07:21:36.563668,14598.75,35.0
2025-01-02 07:21:37.519241,14610.375,35.0
2025-01-02 07:21:38.481970,14622.075,35.0
2025-01-02 07:21:39.444364,14633.7,35.0
2025-01-02 07:21:40.400620,14645.4,35.0
2025-01-02 07:21:41.363904,14657.025,35.0
2025-01-02 07:21:42.321170,14668.725,35.0
2025-01-02 07:21:43.282952,14680.425,35.0
2025-01-02 07:21:44.239602,14692.05,35.0
2025-01-02 07:21:45.203789,14703.75,35.0
2025-01-02 07:21:46.159866,14715.375,35.0
2025-01-02 07:21:47.123804,14727.0,35.0
2025-01-02 07:21:48.080357,14738.7,35.0
2025-01-02 07:21:49.049741,14750.4,35.0
2025-01-02 07:21:49.999598,14762.025,35.0
2025-01-02 07:21:50.961290,14773.725,35.0
2025-01-02 07:21:51.923900,14785.425,35.0
2025-01-02 07:21:52.879813,14797.05,35.0
2025-01-02 07:21:53.842198,14808.75,35.0
2025-01-02 07:21:54.803972,14820.375,35.0
2025-01-02 07:21:55.760566,14832.075,35.0
2025-01-02 07:21:56.723928,14843.7,35.0
2025-01-02 07:21:57.680158,14855.4,35.0
2025-01-02 07:21:58.642206,14867.1,35.0
2025-01-02 07:21:59.604323,14878.725,35.0
2025-01-02 07:22:00.562124,14890.425,35.0
2025-01-02 07:22:01.524801,14902.05,35.0
2025-01-02 07:22:02.481453,14913.75,35.0
2025-01-02 07:22:03.443875,14925.45,35.0
2025-01-02 07:22:04.401091,14937.075,35.0
2025-01-02 07:22:05.362822,14948.775,35.0
2025-01-02 07:22:06.325175,14960.4,35.0
2025-01-02 07:22:07.283362,14972.1,35.0
2025-01-02 07:22:08.245109,14983.8,35.0
2025-01-02 07:22:09.201410,14995.425,35.0
2025-01-02 07:22:10.164952,15007.05,35.0
2025-01-02 07:22:11.120606,15018.75,35.0
2025-01-02 07:22:12.082639,15030.45,35.0
2025-01-02 07:22:13.044432,15042.075,35.0
2025-01-02 07:22:14.000725,15053.775,35.0
2025-01-02 07:22:14.959828,15065.4,35.0
2025-01-02 07:22:15.920593,15077.025,35.0
2025-01-02 07:22:16.883283,15088.725,35.0
2025-01-02 07:22:17.839861,15100.35,35.0
2025-01-02 07:22:18.802150,15112.05,35.0
2025-01-02 07:22:19.763919,15123.675,35.0
2025-01-02 07:22:20.720172,15135.375,35.0
2025-01-02 07:22:21.682530,15147.075,35.0
2025-01-02 07:22:22.644585,15158.7,35.0
2025-01-02 07:22:23.600885,15170.4,35.0
2025-01-02 07:22:24.563231,15182.1,35.0
2025-01-02 07:22:25.524730,15193.725,35.0
2025-01-02 07:22:26.480963,15205.425,35.0
2025-01-02 07:22:27.444225,15217.125,35.0
2025-01-02 07:22:28.405731,15228.75,35.0
2025-01-02 07:22:29.362358,15240.45,35.0
2025-01-02 07:22:30.324707,15252.075,35.0
2025-01-02 07:22:31.280906,15263.775,35.0
2025-01-02 07:22:32.242657,15275.475,35.0
2025-01-02 07:22:33.204631,15287.1,35.0
2025-01-02 07:22:34.160583,15298.8,35.0
2025-01-02 07:22:35.124259,15310.5,35.0
2025-01-02 07:22:36.085825,15322.125,35.0
2025-01-02 07:22:37.041759,15333.825,35.0
2025-01-02 07:22:38.004451,15345.525,35.0
2025-01-02 07:22:38.960224,15357.15,35.0
2025-01-02 07:22:39.923544,15368.85,35.0
2025-01-02 07:22:40.885335,15380.475,35.0
2025-01-02 07:22:41.841675,15392.175,35.0
2025-01-02 07:22:42.803783,15403.875,35.0
2025-01-02 07:22:43.765564,15415.5,35.0
2025-01-02 07:22:44.723752,15427.2,35.0
2025-01-02 07:22:45.685192,15438.825,35.0
2025-01-02 07:22:46.641259,15450.525,35.0
2025-01-02 07:22:47.604612,15462.15,35.0
2025-01-02 07:22:48.561225,15473.85,35.0
2025-01-02 07:22:49.525063,15485.475,35.0
2025-01-02 07:22:50.481922,15497.175,35.0
2025-01-02 07:22:51.444639,15508.875,35.0
2025-01-02 07:22:52.406036,15520.5,35.0
2025-01-02 07:22:53.362974,15532.2,35.0
2025-01-02 07:22:54.326051,15543.825,35.0
2025-01-02 07:22:55.284463,15555.525,35.0
2025-01-02 07:22:56.245974,15567.15,35.0
2025-01-02 07:22:57.204378,15578.85,35.0
2025-01-02 07:22:58.165840,15590.475,35.0
2025-01-02 07:22:59.122126,15602.175,35.0
2025-01-02 07:23:00.085478,15613.8,35.0
2025-01-02 07:23:01.043831,15625.5,35.0
2025-01-02 07:23:02.002444,15637.125,35.0
2025-01-02 07:23:02.964860,15648.825,35.0
2025-01-02 07:23:03.920603,15660.45,35.0
2025-01-02 07:23:04.883339,15672.15,35.0
2025-01-02 07:23:05.845451,15683.775,35.0
2025-01-02 07:23:06.801388,15695.475,35.0
2025-01-02 07:23:07.764064,15707.175,35.0
2025-01-02 07:23:08.725589,15718.8,35.0
2025-01-02 07:23:09.681860,15730.5,35.0
2025-01-02 07:23:10.643996,15742.2,35.0
2025-01-02 07:23:11.600204,15753.825,35.0
2025-01-02 07:23:12.561986,15765.525,35.0
2025-01-02 07:23:13.523981,15777.225,35.0
2025-01-02 07:23:14.486094,15788.85,35.0
2025-01-02 07:23:15.443671,15800.55,35.0
2025-01-02 07:23:16.405950,15812.175,35.0
2025-01-02 07:23:17.362228,15823.875,35.0
2025-01-02 07:23:18.324858,15835.575,35.0
2025-01-02 07:23:19.280533,15847.2,35.0
2025-01-02 07:23:20.243217,15858.9,35.0
2025-01-02 07:23:21.205911,15870.525,35.0
2025-01-02 07:23:22.161558,15882.225,35.0
2025-01-02 07:23:23.123045,15893.925,35.0
2025-01-02 07:23:24.085035,15905.625,35.0
2025-01-02 07:23:25.040753,15917.25,35.0
2025-01-02 07:23:26.004352,15928.95,35.0
2025-01-02 07:23:26.960887,15940.575,35.0
2025-01-02 07:23:27.922810,15952.275,35.0
2025-01-02 07:23:28.885418,15963.9,35.0
2025-01-02 07:23:29.842404,15975.6,35.0
2025-01-02 07:23:30.804157,15987.3,35.0
2025-01-02 07:23:31.766363,15998.925,35.0
2025-01-02 07:23:32.724155,16010.625,35.0
2025-01-02 07:23:33.686337,16022.25,35.0
2025-01-02 07:23:34.642566,16033.95,35.0
2025-01-02 07:23:35.605326,16045.575,35.0
2025-01-02 07:23:36.561548,16057.275,35.0
2025-01-02 07:23:37.525182,16068.975,35.0
2025-01-02 07:23:38.481201,16080.6,35.0
2025-01-02 07:23:39.444207,16092.3,35.0
2025-01-02 07:23:40.405918,16103.925,35.0
2025-01-02 07:23:41.361896,16115.625,35.0
2025-01-02 07:23:42.325148,16127.325,35.0
2025-01-02 07:23:43.280825,16138.95,35.0
2025-01-02 07:23:44.243582,16150.65,35.0
2025-01-02 07:23:45.205543,16162.275,35.0
2025-01-02 07:23:46.161520,16173.975,35.0
2025-01-02 07:23:47.124618,16185.675,35.0
2025-01-02 07:23:48.083923,16197.3,35.0
2025-01-02 07:23:49.045677,16208.925,35.0
2025-01-02 07:23:50.001683,16220.625,35.0
2025-01-02 07:23:50.963546,16232.325,35.0
2025-01-02 07:23:51.925890,16243.95,35.0
2025-01-02 07:23:52.882203,16255.65,35.0
2025-01-02 07:23:53.844607,16267.35,35.0
2025-01-02 07:23:54.800823,16278.975,35.0
2025-01-02 07:23:55.762911,16290.675,35.0
2025-01-02 07:23:56.725946,16302.3,35.0
2025-01-02 07:23:57.681914,16314.0,35.0
2025-01-02 07:23:58.643729,16325.7,35.0
2025-01-02 07:23:59.605491,16337.4,35.0
2025-01-02 07:24:00.562121,16349.025,35.0
2025-01-02 07:24:01.524580,16360.725,35.0
2025-01-02 07:24:02.486365,16372.35,35.0
2025-01-02 07:24:03.442996,16384.05,35.0
2025-01-02 07:24:04.406288,16395.675,35.0
2025-01-02 07:24:05.361938,16407.375,35.0
2025-01-02 07:24:06.324884,16419.075,35.0
2025-01-02 07:24:07.281273,16430.7,35.0
2025-01-02 07:24:08.243086,16442.4,35.0
2025-01-02 07:24:09.205747,16454.1,35.0
2025-01-02 07:24:10.161765,16465.725,35.0
2025-01-02 07:24:11.123351,16477.425,35.0
2025-01-02 07:24:12.086080,16489.05,35.0
2025-01-02 07:24:13.042093,16500.75,35.0
2025-01-02 07:24:14.005084,16512.45,35.0
2025-01-02 07:24:14.961692,16524.075,35.0
2025-01-02 07:24:15.925508,16535.7,35.0
2025-01-02 07:24:16.883021,16547.4,35.0
2025-01-02 07:24:17.845661,16559.1,35.0
2025-01-02 07:24:18.807030,16570.725,35.0
2025-01-02 07:24:19.764761,16582.425,35.0
2025-01-02 07:24:20.721038,16594.05,35.0
2025-01-02 07:24:21.682407,16605.75,35.0
2025-01-02 07:24:22.644761,16617.45,35.0
2025-01-02 07:24:23.606860,16629.075,35.0
2025-01-02 07:24:24.563131,16640.775,35.0
2025-01-02 07:24:25.526210,16652.4,35.0
2025-01-02 07:24:26.483764,16664.1,35.0
2025-01-02 07:24:27.445859,16675.725,35.0
2025-01-02 07:24:28.402097,16687.425,35.0
2025-01-02 07:24:29.365725,16699.05,35.0
2025-01-02 07:24:30.322267,16710.75,35.0
2025-01-02 07:24:31.285008,16722.45,35.0
2025-01-02 07:24:32.247053,16734.075,35.0
2025-01-02 07:24:33.203488,16745.775,35.0
2025-01-02 07:24:34.161804,16757.4,35.0
2025-01-02 07:24:35.125993,16769.1,35.0
2025-01-02 07:24:36.081925,16780.725,35.0
2025-01-02 07:24:37.044871,16792.425,35.0
2025-01-02 07:24:38.006419,16804.05,35.0
2025-01-02 07:24:38.962763,16815.75,35.0
2025-01-02 07:24:39.925233,16827.45,35.0
2025-01-02 07:24:40.882146,16839.075,35.0
2025-01-02 07:24:41.845216,16850.775,35.0
2025-01-02 07:24:42.807299,16862.4,35.0
2025-01-02 07:24:43.764257,16874.1,35.0
2025-01-02 07:24:44.726597,16885.725,35.0
2025-01-02 07:24:45.682562,16897.425,35.0
2025-01-02 07:24:46.645217,16909.125,35.0
2025-01-02 07:24:47.607638,16920.75,35.0
2025-01-02 07:24:48.565771,16932.45,35.0
2025-01-02 07:24:49.521764,16944.075,35.0
2025-01-02 07:24:50.485100,16955.775,35.0
2025-01-02 07:24:51.447244,16967.4,35.0
2025-01-02 07:24:52.403368,16979.1,35.0
2025-01-02 07:24:53.366252,16990.725,35.0
2025-01-02 07:24:54.323224,17002.425,35.0
2025-01-02 07:24:55.286280,17014.05,35.0
2025-01-02 07:24:56.243137,17025.75,35.0
2025-01-02 07:24:57.204529,17037.45,35.0
2025-01-02 07:24:58.166868,17049.075,35.0
2025-01-02 07:24:59.123522,17060.775,35.0
2025-01-02 07:25:00.085845,17072.475,35.0
2025-01-02 07:25:01.042194,17084.1,35.0
2025-01-02 07:25:02.005167,17095.8,35.0
2025-01-02 07:25:02.966955,17107.425,35.0
2025-01-02 07:25:03.922945,17119.125,35.0
2025-01-02 07:25:04.886274,17130.825,35.0
2025-01-02 07:25:05.841953,17142.45,35.0
2025-01-02 07:25:06.803802,17154.15,35.0
2025-01-02 07:25:07.765572,17165.85,35.0
2025-01-02 07:25:08.722148,17177.475,35.0
2025-01-02 07:25:09.683927,17189.175,35.0
2025-01-02 07:25:10.646306,17200.875,35.0
2025-01-02 07:25:11.602790,17212.5,35.0
2025-01-02 07:25:12.566369,17224.2,35.0
2025-01-02 07:25:13.522453,17235.825,35.0
2025-01-02 07:25:14.483787,17247.525,35.0
2025-01-02 07:25:15.447070,17259.15,35.0
2025-01-02 07:25:16.403066,17270.85,35.0
2025-01-02 07:25:17.366628,17282.475,35.0
2025-01-02 07:25:18.323144,17294.175,35.0
2025-01-02 07:25:19.285538,17305.875,35.0
2025-01-02 07:25:20.243690,17317.5,35.0
2025-01-02 07:25:21.206615,17329.125,35.0
2025-01-02 07:25:22.162962,17340.825,35.0
2025-01-02 07:25:23.126224,17352.525,35.0
2025-01-02 07:25:24.087736,17364.15,35.0
2025-01-02 07:25:25.044584,17375.85,35.0
2025-01-02 07:25:26.006625,17387.55,35.0
2025-01-02 07:25:26.962536,17399.175,35.0
2025-01-02 07:25:27.925885,17410.875,35.0
2025-01-02 07:25:28.882282,17422.5,35.0
2025-01-02 07:25:29.844081,17434.2,35.0
2025-01-02 07:25:30.806509,17445.9,35.0
2025-01-02 07:25:31.762466,17457.525,35.0
2025-01-02 07:25:32.725756,17469.225,35.0
2025-01-02 07:25:33.687239,17480.85,35.0
2025-01-02 07:25:34.644703,17492.55,35.0
2025-01-02 07:25:35.607451,17504.175,35.0
2025-01-02 07:25:36.566459,17515.875,35.0
2025-01-02 07:25:37.527897,17527.5,35.0
2025-01-02 07:25:38.490833,17539.2,35.0
2025-01-02 07:25:39.447399,17550.825,35.0
2025-01-02 07:25:40.403467,17562.525,35.0
2025-01-02 07:25:41.365836,17574.225,35.0
2025-01-02 07:25:42.322740,17585.85,35.0
2025-01-02 07:25:43.285138,17597.55,35.0
2025-01-02 07:25:44.246924,17609.175,35.0
2025-01-02 07:25:45.204138,17620.875,35.0
2025-01-02 07:25:46.166893,17632.5,35.0
2025-01-02 07:25:47.123088,17644.2,35.0
2025-01-02 07:25:48.085173,17655.9,35.0
2025-01-02 07:25:49.046959,17667.6,35.0
2025-01-02 07:25:50.003346,17679.225,35.0
2025-01-02 07:25:50.967793,17690.925,35.0
2025-01-02 07:25:51.927792,17702.55,35.0
2025-01-02 07:25:52.884162,17714.25,35.0
2025-01-02 07:25:53.845800,17725.95,35.0
2025-01-02 07:25:54.807963,17737.575,35.0
2025-01-02 07:25:55.765047,17749.275,35.0
2025-01-02 07:25:56.727772,17760.9,35.0
2025-01-02 07:25:57.684284,17772.6,35.0
2025-01-02 07:25:58.646945,17784.3,35.0
2025-01-02 07:25:59.602926,17795.925,35.0
2025-01-02 07:26:00.566830,17807.625,35.0
2025-01-02 07:26:01.524074,17819.25,35.0
2025-01-02 07:26:02.486354,17830.95,35.0
2025-01-02 07:26:03.448187,17842.575,35.0
2025-01-02 07:26:04.406353,17854.275,35.0
2025-01-02 07:26:05.368420,17865.9,35.0
2025-01-02 07:26:06.322635,17877.525,35.0
2025-01-02 07:26:07.286203,17889.225,35.0
2025-01-02 07:26:08.247589,17900.85,35.0
2025-01-02 07:26:09.203651,17912.55,35.0
2025-01-02 07:26:10.167176,17924.25,35.0
2025-01-02 07:26:11.122861,17935.875,35.0
2025-01-02 07:26:12.087174,17947.575,35.0
2025-01-02 07:26:13.048610,17959.2,35.0
2025-01-02 07:26:14.004592,17970.9,35.0
2025-01-02 07:26:14.967417,17982.6,35.0
2025-01-02 07:26:15.923777,17994.225,35.0
2025-01-02 07:26:16.886123,18005.925,35.0
2025-01-02 07:26:17.848167,18017.55,35.0
2025-01-02 07:26:18.805358,18029.25,35.0
2025-01-02 07:26:19.767494,18040.875,35.0
2025-01-02 07:26:20.723779,18052.575,35.0
2025-01-02 07:26:21.687089,18064.275,35.0
2025-01-02 07:26:22.642967,18075.9,35.0
2025-01-02 07:26:23.604792,18087.6,35.0
2025-01-02 07:26:24.567515,18099.225,35.0
2025-01-02 07:26:25.523601,18110.925,35.0
2025-01-02 07:26:26.487405,18122.625,35.0
2025-01-02 07:26:27.443655,18134.25,35.0
2025-01-02 07:26:28.406320,18145.95,35.0
2025-01-02 07:26:29.368356,18157.575,35.0
2025-01-02 07:26:30.326508,18169.275,35.0
2025-01-02 07:26:31.283514,18180.9,35.0
2025-01-02 07:26:32.247322,18192.6,35.0
2025-01-02 07:26:33.203357,18204.225,35.0
2025-01-02 07:26:34.165482,18215.925,35.0
2025-01-02 07:26:35.128495,18227.625,35.0
2025-01-02 07:26:36.088128,18239.175,35.0
2025-01-02 07:26:37.043736,18250.875,35.0
2025-01-02 07:26:38.005758,18262.575,35.0
2025-01-02 07:26:38.968250,18274.2,35.0
2025-01-02 07:26:39.924625,18285.9,35.0
2025-01-02 07:26:40.887358,18297.6,35.0
2025-01-02 07:26:41.843894,18309.3,35.0
2025-01-02 07:26:42.806626,18320.925,35.0
2025-01-02 07:26:43.768389,18332.55,35.0
2025-01-02 07:26:44.724923,18344.25,35.0
2025-01-02 07:26:45.687919,18355.875,35.0
2025-01-02 07:26:46.644217,18367.575,35.0
2025-01-02 07:26:47.605934,18379.275,35.0
2025-01-02 07:26:48.568343,18390.9,35.0
2025-01-02 07:26:49.528018,18402.525,35.0
2025-01-02 07:26:50.484001,18414.225,35.0
2025-01-02 07:26:51.446137,18425.925,35.0
2025-01-02 07:26:52.403706,18437.55,35.0
2025-01-02 07:26:53.366663,18449.25,35.0
2025-01-02 07:26:54.328409,18460.875,35.0
2025-01-02 07:26:55.284749,18472.575,35.0
2025-01-02 07:26:56.247414,18484.275,35.0
2025-01-02 07:26:57.203709,18495.9,35.0
2025-01-02 07:26:58.166091,18507.6,35.0
2025-01-02 07:26:59.123618,18519.225,35.0
2025-01-02 07:27:00.086521,18530.925,35.0
2025-01-02 07:27:01.048311,18542.55,35.0
2025-01-02 07:27:02.004891,18554.25,35.0
2025-01-02 07:27:02.967673,18565.95,35.0
2025-01-02 07:27:03.923620,18577.575,35.0
2025-01-02 07:27:04.885914,18589.275,35.0
2025-01-02 07:27:05.847735,18600.9,35.0
2025-01-02 07:27:06.804341,18612.6,35.0
2025-01-02 07:27:07.767716,18624.3,35.0
2025-01-02 07:27:08.723350,18635.925,35.0
2025-01-02 07:27:09.686739,18647.625,35.0
2025-01-02 07:27:10.649147,18659.25,35.0
2025-01-02 07:27:11.607869,18670.95,35.0
2025-01-02 07:27:12.563868,18682.575,35.0
2025-01-02 07:27:13.526917,18694.275,35.0
2025-01-02 07:27:14.488608,18705.9,35.0
2025-01-02 07:27:15.444616,18717.6,35.0
2025-01-02 07:27:16.406364,18729.3,35.0
2025-01-02 07:27:17.367753,18741.0,35.0
2025-01-02 07:27:18.323743,18752.625,35.0
2025-01-02 07:27:19.286140,18764.325,35.0
2025-01-02 07:27:20.248618,18775.95,35.0
2025-01-02 07:27:21.205234,18787.65,35.0
2025-01-02 07:27:22.168858,18799.275,35.0
2025-01-02 07:27:23.126989,18810.975,35.0
2025-01-02 07:27:24.088443,18822.6,35.0
2025-01-02 07:27:25.045341,18834.3,35.0
2025-01-02 07:27:26.008422,18845.925,35.0
2025-01-02 07:27:26.964673,18857.625,35.0
2025-01-02 07:27:27.928373,18869.25,35.0
2025-01-02 07:27:28.885209,18880.95,35.0
2025-01-02 07:27:29.847405,18892.65,35.0
2025-01-02 07:27:30.809216,18904.275,35.0
2025-01-02 07:27:31.766473,18915.975,35.0
2025-01-02 07:27:32.728832,18927.6,35.0
2025-01-02 07:27:33.684860,18939.3,35.0
2025-01-02 07:27:34.647534,18951.0,35.0
2025-01-02 07:27:35.604081,18962.625,35.0
2025-01-02 07:27:36.568260,18974.325,35.0
2025-01-02 07:27:37.524197,18985.95,35.0
2025-01-02 07:27:38.483969,18997.575,35.0
2025-01-02 07:27:39.447118,19009.275,35.0
2025-01-02 07:27:40.408903,19020.9,35.0
2025-01-02 07:27:41.364874,19032.6,35.0
2025-01-02 07:27:42.329148,19044.225,35.0
2025-01-02 07:27:43.286468,19055.925,35.0
2025-01-02 07:27:44.248243,19067.55,35.0
2025-01-02 07:27:45.204526,19079.25,35.0
2025-01-02 07:27:46.166295,19090.95,35.0
2025-01-02 07:27:47.128916,19102.575,35.0
2025-01-02 07:27:48.085572,19114.275,35.0
2025-01-02 07:27:49.048634,19125.975,35.0
2025-01-02 07:27:50.004960,19137.6,35.0
2025-01-02 07:27:50.967683,19149.3,35.0
2025-01-02 07:27:51.929776,19160.925,35.0
2025-01-02 07:27:52.886010,19172.625,35.0
2025-01-02 07:27:53.848366,19184.325,35.0
2025-01-02 07:27:54.809884,19195.95,35.0
2025-01-02 07:27:55.766828,19207.65,35.0
2025-01-02 07:27:56.724341,19219.275,35.0
2025-01-02 07:27:57.688587,19230.9,35.0
2025-01-02 07:27:58.644780,19242.6,35.0
2025-01-02 07:27:59.606497,19254.3,35.0
2025-01-02 07:28:00.568816,19265.925,35.0
2025-01-02 07:28:01.527586,19277.625,35.0
2025-01-02 07:28:02.489111,19289.25,35.0
2025-01-02 07:28:03.445074,19300.95,35.0
2025-01-02 07:28:04.414429,19312.575,35.0
2025-01-02 07:28:05.364945,19324.275,35.0
2025-01-02 07:28:06.328262,19335.975,35.0
2025-01-02 07:28:07.289766,19347.6,35.0
2025-01-02 07:28:08.245779,19359.3,35.0
2025-01-02 07:28:09.208811,19370.925,35.0
2025-01-02 07:28:10.165126,19382.625,35.0
2025-01-02 07:28:11.128625,19394.325,35.0
2025-01-02 07:28:12.084398,19405.95,35.0
2025-01-02 07:28:13.047637,19417.65,35.0
2025-01-02 07:28:14.009174,19429.275,35.0
2025-01-02 07:28:14.965806,19440.975,35.0
2025-01-02 07:28:15.928921,19452.6,35.0
2025-01-02 07:28:16.886006,19464.3,35.0
2025-01-02 07:28:17.848414,19476.0,35.0
2025-01-02 07:28:18.809800,19487.625,35.0
2025-01-02 07:28:19.765787,19499.325,35.0
2025-01-02 07:28:20.728772,19511.025,35.0
2025-01-02 07:28:21.684471,19522.65,35.0
2025-01-02 07:28:22.646239,19534.35,35.0
2025-01-02 07:28:23.608913,19545.975,35.0
2025-01-02 07:28:24.568977,19557.6,35.0
2025-01-02 07:28:25.528560,19569.3,35.0
2025-01-02 07:28:26.490243,19580.925,35.0
2025-01-02 07:28:27.448155,19592.625,35.0
2025-01-02 07:28:28.409853,19604.25,35.0
2025-01-02 07:28:29.367085,19615.95,35.0
2025-01-02 07:28:30.329399,19627.575,35.0
2025-01-02 07:28:31.285452,19639.275,35.0
2025-01-02 07:28:32.247246,19650.975,35.0
2025-01-02 07:28:33.209612,19662.6,35.0
2025-01-02 07:28:34.166791,19674.3,35.0
2025-01-02 07:28:35.129186,19685.925,35.0
2025-01-02 07:28:36.085477,19697.625,35.0
2025-01-02 07:28:37.049107,19709.25,35.0
2025-01-02 07:28:38.005447,19720.95,35.0
2025-01-02 07:28:38.967898,19732.65,35.0
2025-01-02 07:28:39.930265,19744.275,35.0
2025-01-02 07:28:40.886482,19755.975,35.0
