Time Start,Time End,Time Avg,Time Leap,Data Point,T0 Max,T0 Min,T0 Avg,T0 Std,T1 Max,T1 Min,T1 Avg,T1 Std,T2 Max,T2 Min,T2 Avg,T2 Std,T3 Max,T3 Min,T3 Avg,T3 Std
2025-01-02 03:46:49.065024,2025-01-02 03:51:49.553529,2025-01-02 03:49:19.792053,0:05:00.488505,314,154.77192688,151.917816162,153.38588947855735,0.70810609592233,88.2535629272,85.7079544067,86.9497102871067,0.60717965652193,48.8192443848,46.7448730469,47.742294299373576,0.4977938736550158,36.8589286804,34.5976257324,35.59826216728089,0.536981590823194
2025-01-02 03:51:50.512007,2025-01-02 03:56:34.673013,2025-01-02 03:26:42.333613,0:04:44.161006,297,155.658050537,152.925033569,154.07944198250843,0.6617945972716355,89.0270385742,86.63671875,87.45021537497946,0.5444500664459728,49.2259407043,47.2275505066,47.968115732726936,0.4692189941662773,37.0428161621,34.6540336609,35.61979129418619,0.5502240349881272
2025-01-02 05:01:35.825848,2025-01-02 05:06:36.411604,2025-01-02 05:04:06.649302,0:05:00.585756,314,155.822479248,152.051971436,153.91495426443313,1.0571761202406136,88.4460983276,85.7871322632,87.168841173693,0.7505641233471902,48.9213867188,46.7245178223,47.786044309095224,0.5176867715223514,36.5876541138,34.019947052,35.38040735767357,0.6556630940538901
2025-01-02 05:06:37.372086,2025-01-02 05:11:37.854871,2025-01-02 05:09:08.094069,0:05:00.482785,314,155.501922607,152.428436279,153.90172445701592,0.8626456878152484,88.6048126221,86.1445236206,87.29728985440255,0.6556634544858707,49.1898994446,46.9045906067,47.922889174927384,0.5085698306141211,37.0196609497,34.1354675293,35.517212703725484,0.660731808632618
2025-01-02 05:11:38.815815,2025-01-02 05:16:39.297407,2025-01-02 05:14:09.534382,0:05:00.481592,314,155.619049072,152.556060791,154.15310110102865,0.9220899671402292,88.8738555908,86.3009796143,87.56158342786816,0.6840600307951075,49.2961540222,47.0209732056,48.05565271559808,0.5104794248528459,37.1389045715,34.2715759277,35.5875606536863,0.6796864616798668
2025-01-02 05:16:40.258879,2025-01-02 05:21:40.739965,2025-01-02 05:19:10.981409,0:05:00.481086,314,156.493011475,153.0887146,154.79365014725795,0.8122672360895945,89.4521636963,86.7523803711,88.11384635974012,0.6405377460465801,49.5234451294,47.353187561,48.352833559557325,0.4921109592237242,37.2850112915,34.4274482727,35.82839830969331,0.6651353442906532
2025-01-02 05:21:41.703312,2025-01-02 05:26:42.185611,2025-01-02 05:24:12.424995,0:05:00.482299,314,157.399490356,154.235748291,155.8783907070223,0.7466443741191158,90.3893585205,87.7762527466,88.9722304860484,0.6089660708204049,49.9366378784,48.0055046082,48.81749699829618,0.4549640227396087,37.4506607056,34.9959602356,36.1717332730621,0.5904950332254548
2025-01-02 05:26:43.147456,2025-01-02 05:31:43.627850,2025-01-02 05:29:13.866542,0:05:00.480394,314,159.584259033,155.421875,157.1688745583758,0.9699465642696858,91.5617446899,88.7345733643,89.97253468993503,0.6998161708966231,50.513130188,48.4283370972,49.39148703654044,0.48745457427705197,38.0308761597,35.5687026978,36.5730046314844,0.5814582622341581
2025-01-02 05:31:44.590512,2025-01-02 05:36:45.073334,2025-01-02 05:34:15.314362,0:05:00.482822,314,161.26210022,156.247390747,158.73799138157005,1.2923678730830046,92.929107666,89.2144317627,91.06214253613949,0.8951223931856419,51.3348464966,48.6280136108,49.8974393127828,0.5756319271699218,38.5332107544,36.1962356567,37.068546161528026,0.5540479350120203
2025-01-02 05:36:46.035135,2025-01-02 05:41:46.519177,2025-01-02 05:39:16.758134,0:05:00.484042,314,163.076019287,157.446136475,160.2349826302452,1.424940663530235,94.2769927979,90.1021270752,92.08648368203663,1.0632801882917449,52.1482772827,48.9723930359,50.51614737055191,0.7095271847038044,39.132068634,36.328868866,37.4316509757086,0.6485903444191062
