pressure_hPa,geopotential height_m,temperature_C,dew point temperature_C,ice point temperature_C,relative humidity_%,humidity wrt ice_%,mixing ratio_g/kg,wind direction_degree,wind speed_m/s
 137.0,13501,-47.8,-85.2,-81.1,  1,  1, 0.00,160, 6.7
 133.0,13698,-47.5,-85.1,-81.0,  1,  1, 0.00,185, 6.2
 130.0,13849,-47.3,-85.1,-81.0,  1,  1, 0.00,180, 5.7
 126.0,14057,-47.1,-85.0,-80.9,  1,  1, 0.00,195, 5.2
 122.0,14271,-46.8,-84.9,-80.8,  1,  1, 0.00,185, 6.7
 118.0,14492,-46.6,-84.8,-80.7,  1,  1, 0.00,205, 8.8
 101.0,15524,-45.3,-84.3,-80.2,  0,  1, 0.00,191,10.7
 100.0,15590,-45.3,-84.3,-80.2,  0,  1, 0.00,190,10.8
  94.0,16010,-44.2,-83.7,-79.6,  0,  1, 0.00,175, 9.8
  92.0,16156,-43.9,-83.6,-79.4,  0,  1, 0.00,190, 8.8
  89.0,16381,-43.3,-83.3,-79.1,  0,  1, 0.00,175, 8.2
  81.0,17020,-41.6,-82.4,-78.2,  0,  1, 0.01,200, 8.8
  75.0,17542,-40.3,-81.7,-77.5,  0,  1, 0.01,190, 9.8
  72.0,17819,-39.6,-81.4,-77.2,  0,  1, 0.01,210, 9.8
  70.0,18010,-39.1,-81.1,-76.9,  0,  1, 0.01,200,11.8
  68.0,18211,-38.7,-80.8,-76.5,  0,  1, 0.01,190,13.4
  65.0,18523,-38.0,-80.2,-76.0,  0,  1, 0.01,175,11.3
  63.0,18740,-37.5,-79.8,-75.6,  0,  1, 0.01,190,10.3
  59.0,19194,-36.6,-79.1,-74.8,  0,  1, 0.01,180, 7.2
  57.0,19433,-36.0,-78.7,-74.4,  0,  1, 0.01,205, 9.3
  55.0,19680,-35.5,-78.2,-74.0,  0,  1, 0.02,205,10.8
  52.0,20068,-34.7,-77.6,-73.3,  0,  1, 0.02,180,10.3
  50.0,20340,-34.1,-77.1,-72.8,  0,  1, 0.02,185, 9.3
  48.0,20626,-34.0,-77.1,-72.8,  0,  1, 0.02,185, 9.3
  47.0,20774,-33.9,-77.1,-72.8,  0,  1, 0.02,215, 8.8
  44.0,21236,-33.7,-77.0,-72.7,  0,  1, 0.02,165,13.4
  43.0,21397,-33.7,-77.0,-72.7,  0,  1, 0.03,150, 7.2
  42.0,21562,-33.6,-77.0,-72.7,  0,  1, 0.03,170, 8.2
  40.0,21904,-33.5,-76.9,-72.7,  0,  1, 0.03,155, 7.7
  39.0,22081,-33.4,-76.9,-72.6,  0,  1, 0.03,175, 8.2
  38.0,22263,-33.3,-76.9,-72.6,  0,  1, 0.03,160, 8.2
  37.0,22450,-33.3,-76.9,-72.6,  0,  1, 0.03,135, 5.7
  36.0,22642,-33.2,-76.8,-72.6,  0,  1, 0.03,170, 5.2
  34.0,23043,-33.0,-76.8,-72.5,  0,  1, 0.03,155, 9.3
  33.0,23252,-33.0,-76.8,-72.5,  0,  1, 0.03,170, 6.7
  30.0,23920,-32.7,-76.7,-72.4,  0,  1, 0.04,150, 6.7
  29.0,24160,-32.5,-76.6,-72.3,  0,  1, 0.04,160, 5.2
  28.0,24408,-32.3,-76.4,-72.1,  0,  1, 0.04,190, 5.7
  24.0,25499,-31.3,-75.8,-71.5,  0,  1, 0.05,155, 7.2
  23.0,25801,-31.0,-75.7,-71.4,  0,  1, 0.06,180, 5.7
  22.0,26115,-30.7,-75.5,-71.2,  0,  1, 0.06,210, 3.1
  21.0,26445,-30.4,-75.3,-71.0,  0,  1, 0.07,225, 5.2
  20.0,26790,-30.1,-75.1,-70.8,  0,  1, 0.07,175, 9.3
  19.0,27155,-30.3,-75.3,-71.0,  0,  1, 0.07,150,11.3
