pressure_hPa,geopotential height_m,temperature_C,dew point temperature_C,ice point temperature_C,relative humidity_%,humidity wrt ice_%,mixing ratio_g/kg,wind direction_degree,wind speed_m/s
  49.0,20501,-35.8,-78.8,-74.6,  0,  1, 0.02,170,10.8
  44.0,21253,-35.1,-78.4,-74.1,  0,  1, 0.02,175, 8.8
  40.0,21919,-34.6,-78.0,-73.8,  0,  1, 0.02,160, 6.7
  37.0,22464,-34.1,-77.7,-73.5,  0,  1, 0.03,190, 7.7
  35.0,22853,-33.8,-77.5,-73.2,  0,  1, 0.03,165, 8.2
  34.0,23055,-33.6,-77.4,-73.1,  0,  1, 0.03,175, 8.2
  33.0,23264,-33.5,-77.3,-73.0,  0,  1, 0.03,160, 8.2
  30.0,23930,-32.9,-76.9,-72.6,  0,  1, 0.04,170, 6.2
  27.0,24676,-32.2,-76.4,-72.2,  0,  1, 0.04,165, 8.2
  24.0,25509,-31.4,-75.9,-71.6,  0,  1, 0.05,165, 8.8
  23.0,25811,-31.1,-75.7,-71.4,  0,  1, 0.06,190, 8.2
  21.0,26455,-30.4,-75.3,-71.0,  0,  1, 0.07,185,10.3
  20.0,26800,-30.1,-75.1,-70.8,  0,  1, 0.07,165,12.9
  19.0,27165,-30.2,-75.2,-70.9,  0,  1, 0.07,165, 9.3
  17.1,27914,-30.5,-75.5,-71.2,  0,  1, 0.08,151, 5.4
  17.0,27956,-30.3,-75.4,-71.1,  0,  1, 0.08,150, 5.2
  16.0,28390,-28.8,-74.2,-69.9,  0,  1, 0.10,170, 8.2
  15.0,28853,-27.1,-72.9,-68.6,  0,  1, 0.13,145,10.8
  14.4,29145,-26.1,-72.1,-67.8,  0,  1, 0.16,142, 6.9
