pressure_hPa,geopotential height_m,temperature_C,dew point temperature_C,ice point temperature_C,relative humidity_%,humidity wrt ice_%,mixing ratio_g/kg,wind direction_degree,wind speed_m/s
  37.0,22447,-33.8,-76.9,-72.6,  0,  1, 0.03,195, 5.2
  34.0,23041,-33.3,-76.8,-72.5,  0,  1, 0.03,155, 6.7
  33.0,23250,-33.2,-76.8,-72.5,  0,  1, 0.03,175, 8.2
  32.0,23467,-33.0,-76.8,-72.5,  0,  1, 0.03,155, 6.7
  31.0,23690,-32.9,-76.7,-72.5,  0,  1, 0.04,190, 5.2
  30.0,23920,-32.7,-76.7,-72.4,  0,  1, 0.04,175, 7.2
  28.0,24408,-32.4,-76.5,-72.3,  0,  1, 0.04,160, 7.7
  26.0,24933,-32.0,-76.3,-72.1,  0,  1, 0.05,165, 7.2
  25.0,25211,-31.8,-76.3,-72.0,  0,  1, 0.05,195, 6.7
  24.0,25499,-31.6,-76.1,-71.9,  0,  1, 0.05,170, 6.7
  23.0,25801,-31.4,-76.0,-71.8,  0,  1, 0.05,200, 6.7
  22.0,26115,-31.2,-75.9,-71.7,  0,  1, 0.06,175, 8.2
  21.0,26445,-30.9,-75.8,-71.5,  0,  1, 0.06,210, 4.6
  20.0,26790,-30.7,-75.7,-71.4,  0,  1, 0.07,190, 9.8
  19.0,27156,-30.3,-75.3,-71.0,  0,  1, 0.07,175,11.3
  18.0,27541,-29.9,-74.9,-70.6,  0,  1, 0.08,110, 6.2
  17.0,27949,-29.5,-74.5,-70.2,  0,  1, 0.09,220, 0.5
  16.0,28381,-29.1,-74.1,-69.8,  0,  1, 0.10,200, 7.2
  15.0,28841,-28.6,-73.6,-69.3,  0,  1, 0.12,175, 7.2
  14.8,28937,-28.5,-73.5,-69.2,  1,  1, 0.12,   ,    
